database_id,scale_factor,query_id,start,shuffled_mb,cpu_time,data_scanned
16,85,2,1839953,11.51,9360,47.184
13,31,4,1840267,0.001,7583,502.152
0,1,19,1840305,2.46,112,8.701
5,3,2,1841751,0.406,261,1.522
8,7,3,1842103,1.602,1590,914.741
8,7,17,1842282,0.236,1186,2.432
8,7,20,1842296,5.657,293,18.97
5,3,16,1842733,24.172,391,69.425
9,10,13,1844425,181.254,13434,481.436
15,59,6,1844762,0.0,540,231.25
8,7,5,1844825,7.471,1652,209.123
5,3,15,1845661,17.668,128,41.034
8,7,3,1845777,1.602,1590,914.741
8,7,19,1845850,17.222,785,60.906
8,7,4,1846146,0.0,1712,113.389
5,3,19,1846185,7.381,337,26.103
2,1,18,1846387,0.006,957,233.757
13,31,5,1846870,33.085,7314,926.118
8,7,19,1846917,17.222,785,60.906
8,7,22,1847666,14.383,530,151.556
8,7,11,1848194,11.395,207,159.622
3,1,18,1848492,0.006,957,233.757
8,7,11,1848697,11.395,207,159.622
15,59,9,1849244,70.471,29920,2696.462
5,3,2,1849683,0.406,261,1.522
8,7,6,1851545,0.0,64,27.436
8,7,17,1852478,0.236,1186,2.432
8,7,6,1853451,0.0,64,27.436
8,7,22,1853980,14.383,530,151.556
3,1,22,1855236,2.055,76,21.651
8,7,4,1855502,0.0,1712,113.389
8,7,1,1855611,0.0,5574,2132.529
8,7,14,1855732,11.989,170,89.356
5,3,21,1855808,0.172,2021,392.28
5,3,11,1855916,4.884,89,68.41
5,3,9,1857820,3.583,1521,137.108
15,59,9,1857876,70.471,29920,2696.462
8,7,8,1858073,2.201,2492,107.62
8,7,18,1859606,0.039,6702,1636.302
8,7,16,1861581,56.402,911,161.991
8,7,7,1863259,4.006,1004,271.691
8,7,13,1863380,126.878,9404,337.005
13,31,5,1863947,33.085,7314,926.118
8,7,19,1864200,17.222,785,60.906
11,17,22,1864888,34.93,1287,368.064
8,7,12,1866110,0.0,260,29.842
3,1,21,1870076,0.057,674,130.76
5,3,20,1870782,2.424,126,8.13
8,7,15,1872868,41.224,298,95.747
8,7,11,1874058,11.395,207,159.622
5,3,7,1874666,1.717,431,116.439
13,31,16,1875735,249.782,4035,717.388
3,1,17,1878784,0.034,169,0.347
3,1,17,1879837,0.034,169,0.347
5,3,17,1880706,0.101,508,1.042
16,85,12,1881548,0.0,8850,357.007
5,3,6,1881738,0.0,27,11.758
8,7,2,1881758,0.948,608,3.55
15,59,22,1884089,121.228,4467,1277.399
8,7,10,1884319,75.715,2106,308.554
15,59,10,1887241,638.166,17750,2600.666
0,1,2,1887318,0.135,87,0.507
8,7,11,1887738,11.395,207,159.622
5,3,12,1889078,0.0,112,12.789
3,1,19,1889370,2.46,112,8.701
11,17,2,1890505,2.303,1476,8.622
5,3,4,1893175,0.0,734,48.595
5,3,6,1893413,0.0,27,11.758
3,1,3,1894307,0.229,227,130.677
19,356,20,1894312,499.0,98900,15789.0
8,7,3,1894898,1.602,1590,914.741
5,3,12,1895149,0.0,112,12.789
8,7,7,1895913,4.006,1004,271.691
3,1,12,1897040,0.0,37,4.263
5,3,2,1897238,0.406,261,1.522
8,7,13,1898341,126.878,9404,337.005
13,31,13,1898705,561.887,41645,1492.451
5,3,1,1901013,0.0,2389,913.941
3,1,1,1902314,0.0,796,304.647
5,3,11,1903125,4.884,89,68.41
8,7,4,1903245,0.0,1712,113.389
8,7,14,1903679,11.989,170,89.356
2,1,18,1904158,0.006,957,233.757
15,59,18,1904560,0.331,56487,13791.687
8,7,19,1906941,17.222,785,60.906
11,17,6,1908108,0.0,156,66.631
8,7,3,1908741,1.602,1590,914.741
5,3,3,1909218,0.687,681,392.032
15,59,1,1909464,0.003,46980,17974.17
19,356,7,1909623,203.582,177665,25941.873
3,1,17,1909902,0.034,169,0.347
5,3,17,1911880,0.101,508,1.042
8,7,21,1912015,0.402,4716,915.321
8,7,16,1912228,56.402,911,161.991
8,7,6,1913050,0.0,64,27.436
8,7,6,1913653,0.0,64,27.436
8,7,4,1914535,0.0,1712,113.389
5,3,16,1915995,24.172,391,69.425
8,7,11,1917960,11.395,207,159.622
5,3,10,1918315,32.449,903,132.237
8,7,19,1918809,17.222,785,60.906
13,31,12,1919163,0.0,1153,132.156
8,7,17,1919556,0.236,1186,2.432
8,7,15,1920005,41.224,298,95.747
8,7,11,1921387,11.395,207,159.622
5,3,9,1921741,3.583,1521,137.108
8,7,8,1921743,2.201,2492,107.62
8,7,3,1921993,1.602,1590,914.741
8,7,12,1922060,0.0,260,29.842
5,3,14,1923407,5.138,73,38.296
2,1,16,1924218,8.057,130,23.142
3,1,16,1924255,8.057,130,23.142
13,31,22,1924656,63.696,2347,671.176
0,1,12,1924810,0.0,37,4.263
8,7,14,1924884,11.989,170,89.356
5,3,6,1925749,0.0,27,11.758
8,7,21,1925865,0.402,4716,915.321
8,7,18,1926357,0.039,6702,1636.302
8,7,15,1927639,41.224,298,95.747
8,7,12,1928138,0.0,260,29.842
8,7,20,1929959,5.657,293,18.97
3,1,11,1930578,1.628,30,22.803
13,31,10,1930960,335.308,9326,1366.452
5,3,6,1931859,0.0,27,11.758
8,7,6,1931907,0.0,64,27.436
8,7,7,1933299,4.006,1004,271.691
8,7,15,1935171,41.224,298,95.747
8,7,12,1935678,0.0,260,29.842
8,7,15,1937497,41.224,298,95.747
3,1,13,1938970,18.125,1343,48.144
5,3,13,1940165,54.376,4030,144.431
8,7,17,1940774,0.236,1186,2.432
5,3,8,1940858,0.943,1068,46.123
8,7,5,1941606,7.471,1652,209.123
5,3,19,1943718,7.381,337,26.103
3,1,21,1945051,0.057,674,130.76
16,85,20,1945498,69.442,11890,2247.486
3,1,19,1946436,2.46,112,8.701
8,7,15,1946880,41.224,298,95.747
8,7,22,1946907,14.383,530,151.556
2,1,15,1946978,5.889,43,13.678
11,17,21,1947007,0.977,11453,2222.922
5,3,17,1947317,0.101,508,1.042
8,7,5,1947438,7.471,1652,209.123
3,1,14,1947570,1.713,24,12.765
3,1,18,1947740,0.006,957,233.757
8,7,4,1948465,0.0,1712,113.389
15,59,18,1949798,0.331,56487,13791.687
13,31,18,1950009,0.174,29680,7246.48
8,7,4,1950827,0.0,1712,113.389
5,3,12,1951966,0.0,112,12.789
3,1,21,1952602,0.057,674,130.76
3,1,3,1953430,0.229,227,130.677
8,7,12,1958442,0.0,260,29.842
3,1,19,1960396,2.46,112,8.701
8,7,4,1960929,0.0,1712,113.389
5,3,7,1962067,1.717,431,116.439
3,1,7,1962762,0.572,144,38.813
5,3,16,1962784,24.172,391,69.425
8,7,6,1962866,0.0,64,27.436
5,3,6,1962867,0.0,27,11.758
8,7,3,1962960,1.602,1590,914.741
5,3,10,1965251,32.449,903,132.237
9,10,3,1966788,2.288,2271,1306.773
8,7,6,1966902,0.0,64,27.436
5,3,15,1967116,17.668,128,41.034
19,356,15,1968346,1404.269,105868,4238.508
5,3,14,1968430,5.138,73,38.296
5,3,11,1970807,4.884,89,68.41
5,3,18,1971608,0.017,2872,701.272
15,59,4,1971866,0.001,14433,955.709
8,7,2,1972356,0.948,608,3.55
10,13,9,1974133,15.528,6593,594.136
5,3,11,1975409,4.884,89,68.41
5,3,8,1975909,0.943,1068,46.123
5,3,10,1977223,32.449,903,132.237
8,7,9,1977228,8.361,3550,319.919
8,7,10,1977369,75.715,2106,308.554
0,1,3,1978718,0.229,227,130.677
3,1,11,1979686,1.628,30,22.803
15,59,20,1979687,47.681,2470,159.892
3,1,4,1979840,0.0,245,16.198
3,1,17,1980434,0.034,169,0.347
5,3,16,1980549,24.172,391,69.425
8,7,3,1981503,1.602,1590,914.741
3,1,8,1981658,0.314,356,15.374
5,3,19,1981735,7.381,337,26.103
8,7,10,1981985,75.715,2106,308.554
8,7,1,1982135,0.0,5574,2132.529
8,7,15,1982592,41.224,298,95.747
8,7,16,1984522,56.402,911,161.991
8,7,22,1984782,14.383,530,151.556
8,7,17,1985041,0.236,1186,2.432
8,7,18,1985188,0.039,6702,1636.302
9,10,13,1988966,181.254,13434,481.436
3,1,16,1990318,8.057,130,23.142
8,7,5,1990733,7.471,1652,209.123
19,356,14,1990815,609.856,38872,4619.688
8,7,8,1991505,2.201,2492,107.62
13,31,4,1991728,0.001,7583,502.152
8,7,7,1991862,4.006,1004,271.691
8,7,17,1992053,0.236,1186,2.432
5,3,18,1992598,0.017,2872,701.272
3,1,13,1993545,18.125,1343,48.144
8,7,21,1994250,0.402,4716,915.321
8,7,1,1994379,0.0,5574,2132.529
16,85,12,1994608,0.0,8850,357.007
8,7,20,1994711,5.657,293,18.97
8,7,22,1995180,14.383,530,151.556
8,7,7,1996659,4.006,1004,271.691
8,7,8,1997311,2.201,2492,107.62
15,59,15,1998251,347.462,2513,807.007
8,7,6,1999298,0.0,64,27.436
8,7,16,2001272,56.402,911,161.991
13,31,15,2003379,182.565,1320,424.021
2,1,17,2003389,0.034,169,0.347
15,59,10,2004971,638.166,17750,2600.666
13,31,12,2006180,0.0,1153,132.156
15,59,12,2007554,0.0,2195,251.523
8,7,1,2007920,0.0,5574,2132.529
8,7,1,2008244,0.0,5574,2132.529
8,7,12,2010051,0.0,260,29.842
3,1,18,2010640,0.006,957,233.757
8,7,22,2011112,14.383,530,151.556
8,7,19,2011514,17.222,785,60.906
8,7,6,2011754,0.0,64,27.436
3,1,11,2011777,1.628,30,22.803
8,7,10,2012968,75.715,2106,308.554
8,7,18,2013238,0.039,6702,1636.302
5,3,14,2016273,5.138,73,38.296
8,7,5,2017591,7.471,1652,209.123
3,1,6,2018343,0.0,9,3.919
3,1,5,2018647,1.067,236,29.875
8,7,3,2019396,1.602,1590,914.741
15,59,14,2019643,101.051,1430,753.146
3,1,9,2021181,1.194,507,45.703
15,59,20,2021399,47.681,2470,159.892
13,31,20,2021406,25.053,1298,84.011
8,7,4,2021975,0.0,1712,113.389
2,1,22,2022071,2.055,76,21.651
8,7,3,2022248,1.602,1590,914.741
5,3,11,2022564,4.884,89,68.41
8,7,22,2023168,14.383,530,151.556
8,7,7,2023306,4.006,1004,271.691
5,3,9,2023885,3.583,1521,137.108
3,1,18,2025008,0.006,957,233.757
5,3,5,2025372,3.202,708,89.624
8,7,2,2026387,0.948,608,3.55
5,3,3,2027350,0.687,681,392.032
3,1,11,2028405,1.628,30,22.803
8,7,5,2029403,7.471,1652,209.123
5,3,8,2029472,0.943,1068,46.123
5,3,19,2029516,7.381,337,26.103
8,7,8,2030975,2.201,2492,107.62
19,356,7,2031662,203.582,177665,25941.873
3,1,6,2032799,0.0,9,3.919
15,59,3,2033878,13.502,13400,7709.962
11,17,13,2034847,308.132,22838,818.441
3,1,16,2036664,8.057,130,23.142
3,1,9,2037230,1.194,507,45.703
8,7,4,2037233,0.0,1712,113.389
8,7,6,2038395,0.0,64,27.436
16,85,21,2038952,4.891,87707,18467.643
13,31,20,2039275,25.053,1298,84.011
8,7,17,2040017,0.236,1186,2.432
8,7,22,2040725,14.383,530,151.556
13,31,15,2043213,182.565,1320,424.021
13,31,22,2046886,63.696,2347,671.176
8,7,5,2046967,7.471,1652,209.123
8,7,12,2047437,0.0,260,29.842
8,7,16,2047581,56.402,911,161.991
8,7,3,2048354,1.602,1590,914.741
13,31,21,2052829,1.782,20886,4053.564
8,7,11,2053526,11.395,207,159.622
8,7,4,2053629,0.0,1712,113.389
8,7,8,2054247,2.201,2492,107.62
3,1,12,2054675,0.0,37,4.263
5,3,18,2054950,0.017,2872,701.272
8,7,8,2055191,2.201,2492,107.62
15,59,1,2056124,0.003,46980,17974.17
3,1,1,2056131,0.0,796,304.647
5,3,22,2057116,6.164,227,64.952
3,1,4,2057396,0.0,245,16.198
11,17,7,2057619,9.73,2441,659.822
2,1,17,2057755,0.034,169,0.347
3,1,11,2059061,1.628,30,22.803
8,7,13,2060810,126.878,9404,337.005
8,7,9,2061032,8.361,3550,319.919
3,1,21,2061476,0.057,674,130.76
3,1,10,2061483,10.816,301,44.079
16,85,19,2061618,209.18,15220,736.75
3,1,2,2062337,0.135,87,0.507
8,7,22,2063807,14.383,530,151.556
3,1,6,2064419,0.0,9,3.919
8,7,19,2064431,17.222,785,60.906
8,7,22,2064889,14.383,530,151.556
5,3,20,2064965,2.424,126,8.13
15,59,19,2066715,145.156,6620,513.352
8,7,17,2066978,0.236,1186,2.432
3,1,14,2070632,1.713,24,12.765
13,31,14,2071401,53.095,751,395.721
8,7,15,2071754,41.224,298,95.747
3,1,22,2071936,2.055,76,21.651
3,1,22,2072797,2.055,76,21.651
15,59,8,2074792,18.552,21000,907.084
3,1,14,2078814,1.713,24,12.765
8,7,1,2080126,0.0,5574,2132.529
5,3,10,2080606,32.449,903,132.237
19,356,19,2082429,875.681,130787,4303.118
3,1,7,2085649,0.572,144,38.813
13,31,11,2085711,50.464,918,706.899
8,7,6,2087144,0.0,64,27.436
8,7,17,2089014,0.236,1186,2.432
13,31,12,2090915,0.0,1153,132.156
15,59,7,2090976,33.768,8473,2289.97
11,17,22,2092035,34.93,1287,368.064
8,7,6,2092245,0.0,64,27.436
8,7,14,2092884,11.989,170,89.356
9,10,20,2093108,8.082,419,27.1
8,7,19,2093834,17.222,785,60.906
8,7,13,2093844,126.878,9404,337.005
8,7,8,2093912,2.201,2492,107.62
15,59,2,2094178,7.994,5124,29.924
3,1,9,2094786,1.194,507,45.703
15,59,15,2094813,347.462,2513,807.007
3,1,4,2095551,0.0,245,16.198
15,59,22,2095560,121.228,4467,1277.399
8,7,13,2095850,126.878,9404,337.005
8,7,8,2096484,2.201,2492,107.62
5,3,10,2097014,32.449,903,132.237
8,7,19,2097320,17.222,785,60.906
2,1,20,2098225,0.808,42,2.71
3,1,14,2098778,1.713,24,12.765
8,7,10,2099358,75.715,2106,308.554
3,1,22,2100103,2.055,76,21.651
8,7,8,2101071,2.201,2492,107.62
5,3,15,2101093,17.668,128,41.034
5,3,3,2101452,0.687,681,392.032
19,356,1,2101649,0.003,321465,106453.553
5,3,4,2102213,0.0,734,48.595
8,7,5,2102468,7.471,1652,209.123
8,7,9,2106791,8.361,3550,319.919
8,7,6,2107473,0.0,64,27.436
8,7,1,2107724,0.0,5574,2132.529
8,7,17,2108125,0.236,1186,2.432
3,1,3,2108351,0.229,227,130.677
8,7,20,2109922,5.657,293,18.97
8,7,6,2110086,0.0,64,27.436
5,3,17,2110188,0.101,508,1.042
13,31,21,2110517,1.782,20886,4053.564
10,13,10,2111778,140.613,3911,573.028
8,7,12,2112000,0.0,260,29.842
8,7,21,2112058,0.402,4716,915.321
11,17,5,2112996,18.144,4011,507.871
5,3,18,2113712,0.017,2872,701.272
8,7,20,2114038,5.657,293,18.97
8,7,1,2114305,0.0,5574,2132.529
8,7,9,2115674,8.361,3550,319.919
16,85,9,2116888,101.538,53487,3834.555
8,7,17,2118091,0.236,1186,2.432
3,1,21,2121099,0.057,674,130.76
3,1,18,2124917,0.006,957,233.757
5,3,16,2125619,24.172,391,69.425
19,356,7,2125913,203.582,177665,25941.873
5,3,8,2126064,0.943,1068,46.123
9,10,14,2126214,17.127,242,127.652
8,7,1,2129545,0.0,5574,2132.529
8,7,8,2130560,2.201,2492,107.62
8,7,10,2131930,75.715,2106,308.554
15,59,3,2132416,13.502,13400,7709.962
15,59,5,2134010,62.969,13920,1762.612
8,7,21,2134467,0.402,4716,915.321
5,3,2,2135428,0.406,261,1.522
5,3,22,2136039,6.164,227,64.952
13,31,9,2136229,37.027,15721,1416.785
8,7,21,2136922,0.402,4716,915.321
3,1,12,2138225,0.0,37,4.263
3,1,1,2138487,0.0,796,304.647
3,1,17,2138740,0.034,169,0.347
3,1,13,2140636,18.125,1343,48.144
8,7,8,2145455,2.201,2492,107.62
5,3,19,2147333,7.381,337,26.103
3,1,1,2149866,0.0,796,304.647
2,1,5,2152016,1.067,236,29.875
5,3,21,2155387,0.172,2021,392.28
13,31,20,2157227,25.053,1298,84.011
11,17,11,2158138,27.674,504,387.654
5,3,22,2158464,6.164,227,64.952
3,1,8,2160551,0.314,356,15.374
8,7,12,2160612,0.0,260,29.842
8,7,22,2161132,14.383,530,151.556
3,1,18,2161597,0.006,957,233.757
8,7,19,2161611,17.222,785,60.906
15,59,21,2161976,3.392,39750,7714.847
15,59,1,2162116,0.003,46980,17974.17
8,7,14,2162211,11.989,170,89.356
3,1,1,2163999,0.0,796,304.647
13,31,1,2164392,0.002,24684,9444.055
8,7,6,2164969,0.0,64,27.436
8,7,8,2165516,2.201,2492,107.62
3,1,18,2165668,0.006,957,233.757
5,3,11,2166017,4.884,89,68.41
5,3,10,2166843,32.449,903,132.237
5,3,17,2166935,0.101,508,1.042
8,7,13,2167031,126.878,9404,337.005
8,7,19,2167436,17.222,785,60.906
1,1,10,2167734,10.816,301,44.079
8,7,2,2168579,0.948,608,3.55
8,7,17,2168626,0.236,1186,2.432
8,7,3,2169223,1.602,1590,914.741
8,7,12,2170087,0.0,260,29.842
8,7,16,2170421,56.402,911,161.991
13,31,18,2172316,0.174,29680,7246.48
8,7,16,2172853,56.402,911,161.991
8,7,20,2173908,5.657,293,18.97
8,7,15,2173918,41.224,298,95.747
8,7,22,2173989,14.383,530,151.556
8,7,12,2174893,0.0,260,29.842
19,356,17,2176412,42.174,229128,285.369
5,3,20,2177080,2.424,126,8.13
8,7,4,2177110,0.0,1712,113.389
5,3,19,2179892,7.381,337,26.103
3,1,20,2180054,0.808,42,2.71
8,7,11,2182096,11.395,207,159.622
8,7,16,2183503,56.402,911,161.991
3,1,3,2184553,0.229,227,130.677
8,7,2,2186933,0.948,608,3.55
8,7,3,2187104,1.602,1590,914.741
8,7,16,2187836,56.402,911,161.991
8,7,11,2188237,11.395,207,159.622
8,7,11,2188319,11.395,207,159.622
8,7,15,2189315,41.224,298,95.747
16,85,14,2189477,145.575,2400,1091.255
8,7,16,2189527,56.402,911,161.991
8,7,21,2190164,0.402,4716,915.321
8,7,22,2190527,14.383,530,151.556
8,7,14,2190571,11.989,170,89.356
3,1,20,2191579,0.808,42,2.71
2,1,13,2192126,18.125,1343,48.144
3,1,21,2194639,0.057,674,130.76
8,7,22,2194762,14.383,530,151.556
8,7,20,2195017,5.657,293,18.97
19,356,20,2196128,499.0,98900,15789.0
8,7,11,2196369,11.395,207,159.622
8,7,10,2196834,75.715,2106,308.554
8,7,11,2197524,11.395,207,159.622
16,85,8,2197665,30.064,45000,535.107
5,3,12,2197699,0.0,112,12.789
15,59,6,2197895,0.0,540,231.25
8,7,9,2198039,8.361,3550,319.919
3,1,7,2198160,0.572,144,38.813
8,7,14,2198926,11.989,170,89.356
3,1,15,2198935,5.889,43,13.678
8,7,8,2199464,2.201,2492,107.62
3,1,6,2199613,0.0,9,3.919
19,356,11,2200568,443.837,29853,6479.076
3,1,2,2201065,0.135,87,0.507
8,7,3,2202251,1.602,1590,914.741
8,7,15,2204511,41.224,298,95.747
8,7,19,2206235,17.222,785,60.906
8,7,5,2206693,7.471,1652,209.123
5,3,14,2206802,5.138,73,38.296
15,59,6,2206860,0.0,540,231.25
13,31,2,2207280,4.2,2692,15.723
8,7,21,2207299,0.402,4716,915.321
5,3,20,2208335,2.424,126,8.13
13,31,13,2208884,561.887,41645,1492.451
8,7,18,2209020,0.039,6702,1636.302
8,7,4,2210051,0.0,1712,113.389
5,3,5,2211157,3.202,708,89.624
5,3,15,2211435,17.668,128,41.034
3,1,17,2211792,0.034,169,0.347
8,7,19,2212138,17.222,785,60.906
8,7,7,2212160,4.006,1004,271.691
15,59,14,2212348,101.051,1430,753.146
3,1,6,2214014,0.0,9,3.919
8,7,2,2215854,0.948,608,3.55
8,7,16,2216563,56.402,911,161.991
5,3,20,2217577,2.424,126,8.13
2,1,14,2217806,1.713,24,12.765
5,3,13,2218328,54.376,4030,144.431
8,7,11,2219125,11.395,207,159.622
8,7,19,2219236,17.222,785,60.906
5,3,6,2219813,0.0,27,11.758
15,59,6,2221450,0.0,540,231.25
3,1,20,2221797,0.808,42,2.71
5,3,6,2222003,0.0,27,11.758
1,1,20,2222364,0.808,42,2.71
15,59,18,2222775,0.331,56487,13791.687
8,7,9,2222987,8.361,3550,319.919
3,1,3,2223058,0.229,227,130.677
8,7,22,2224744,14.383,530,151.556
5,3,2,2226487,0.406,261,1.522
3,1,1,2227119,0.0,796,304.647
5,3,11,2227207,4.884,89,68.41
8,7,10,2227435,75.715,2106,308.554
11,17,2,2228017,2.303,1476,8.622
8,7,16,2228027,56.402,911,161.991
8,7,1,2229968,0.0,5574,2132.529
8,7,4,2230027,0.0,1712,113.389
8,7,15,2230107,41.224,298,95.747
8,7,18,2230449,0.039,6702,1636.302
3,1,7,2230876,0.572,144,38.813
3,1,1,2231313,0.0,796,304.647
8,7,16,2231461,56.402,911,161.991
8,7,14,2231691,11.989,170,89.356
3,1,18,2231898,0.006,957,233.757
11,17,11,2232182,27.674,504,387.654
9,10,6,2232261,0.0,92,39.195
8,7,5,2232419,7.471,1652,209.123
8,7,19,2233174,17.222,785,60.906
8,7,13,2233829,126.878,9404,337.005
8,7,2,2234017,0.948,608,3.55
8,7,3,2234096,1.602,1590,914.741
8,7,21,2234562,0.402,4716,915.321
13,31,12,2234937,0.0,1153,132.156
11,17,8,2235379,5.345,6051,261.363
1,1,13,2235746,18.125,1343,48.144
8,7,4,2235978,0.0,1712,113.389
10,13,5,2235978,13.875,3067,388.372
8,7,1,2236521,0.0,5574,2132.529
8,7,1,2238626,0.0,5574,2132.529
5,3,16,2238821,24.172,391,69.425
3,1,1,2238878,0.0,796,304.647
5,3,10,2239481,32.449,903,132.237
8,7,13,2239958,126.878,9404,337.005
3,1,22,2240178,2.055,76,21.651
13,31,21,2240611,1.782,20886,4053.564
8,7,13,2241249,126.878,9404,337.005
3,1,1,2241670,0.0,796,304.647
15,59,19,2242047,145.156,6620,513.352
8,7,16,2243155,56.402,911,161.991
8,7,3,2243185,1.602,1590,914.741
5,3,9,2243265,3.583,1521,137.108
8,7,13,2243542,126.878,9404,337.005
5,3,19,2244268,7.381,337,26.103
8,7,3,2244738,1.602,1590,914.741
8,7,4,2245559,0.0,1712,113.389
15,59,21,2246960,3.392,39750,7714.847
19,356,7,2247449,203.582,177665,25941.873
8,7,8,2248876,2.201,2492,107.62
5,3,7,2249756,1.717,431,116.439
3,1,12,2249846,0.0,37,4.263
8,7,14,2250256,11.989,170,89.356
8,7,21,2250457,0.402,4716,915.321
8,7,2,2251213,0.948,608,3.55
15,59,7,2251269,33.768,8473,2289.97
5,3,19,2251332,7.381,337,26.103
10,13,20,2256757,10.506,544,35.23
3,1,6,2258691,0.0,9,3.919
2,1,7,2261835,0.572,144,38.813
3,1,21,2263080,0.057,674,130.76
3,1,10,2263816,10.816,301,44.079
16,85,20,2263948,69.442,11890,2247.486
5,3,12,2266286,0.0,112,12.789
5,3,21,2268906,0.172,2021,392.28
15,59,15,2271884,347.462,2513,807.007
5,3,3,2273511,0.687,681,392.032
2,1,17,2274020,0.034,169,0.347
1,1,1,2274395,0.0,796,304.647
3,1,9,2275692,1.194,507,45.703
13,31,19,2275712,76.268,3478,269.727
15,59,12,2276165,0.0,2195,251.523
5,3,13,2277258,54.376,4030,144.431
3,1,17,2277686,0.034,169,0.347
8,7,14,2279815,11.989,170,89.356
9,10,20,2279911,8.082,419,27.1
8,7,13,2280706,126.878,9404,337.005
11,17,5,2281083,18.144,4011,507.871
3,1,15,2281229,5.889,43,13.678
8,7,2,2281311,0.948,608,3.55
16,85,15,2281943,336.13,5553,996.234
15,59,11,2282163,96.045,1748,1345.388
3,1,12,2282174,0.0,37,4.263
13,31,6,2283474,0.0,284,121.504
8,7,17,2285749,0.236,1186,2.432
8,7,8,2287274,2.201,2492,107.62
8,7,11,2287306,11.395,207,159.622
8,7,12,2287816,0.0,260,29.842
13,31,16,2289641,249.782,4035,717.388
8,7,12,2293069,0.0,260,29.842
19,356,14,2295749,609.856,38872,4619.688
13,31,9,2301843,37.027,15721,1416.785
8,7,7,2301979,4.006,1004,271.691
8,7,10,2303674,75.715,2106,308.554
8,7,1,2304209,0.0,5574,2132.529
8,7,14,2304222,11.989,170,89.356
8,7,10,2304453,75.715,2106,308.554
8,7,17,2304459,0.236,1186,2.432
8,7,5,2305438,7.471,1652,209.123
16,85,12,2306107,0.0,8850,357.007
8,7,15,2306185,41.224,298,95.747
2,1,16,2306680,8.057,130,23.142
15,59,19,2306886,145.156,6620,513.352
8,7,4,2307483,0.0,1712,113.389
8,7,9,2308454,8.361,3550,319.919
5,3,13,2308903,54.376,4030,144.431
8,7,9,2310111,8.361,3550,319.919
1,1,22,2311104,2.055,76,21.651
11,17,14,2313287,29.116,412,217.008
5,3,16,2315542,24.172,391,69.425
15,59,11,2315776,96.045,1748,1345.388
8,7,9,2316357,8.361,3550,319.919
8,7,10,2316451,75.715,2106,308.554
18,202,9,2317330,241.048,196232,10846.008
8,7,17,2319464,0.236,1186,2.432
8,7,11,2319892,11.395,207,159.622
3,1,10,2319920,10.816,301,44.079
8,7,18,2321639,0.039,6702,1636.302
13,31,15,2322005,182.565,1320,424.021
15,59,18,2322754,0.331,56487,13791.687
5,3,13,2324141,54.376,4030,144.431
8,7,14,2327771,11.989,170,89.356
13,31,1,2327779,0.002,24684,9444.055
8,7,16,2328434,56.402,911,161.991
3,1,15,2328748,5.889,43,13.678
8,7,17,2330471,0.236,1186,2.432
8,7,6,2332143,0.0,64,27.436
8,7,13,2332152,126.878,9404,337.005
5,3,20,2333214,2.424,126,8.13
19,356,7,2333217,203.582,177665,25941.873
8,7,19,2333602,17.222,785,60.906
8,7,11,2334714,11.395,207,159.622
5,3,7,2334901,1.717,431,116.439
3,1,5,2335427,1.067,236,29.875
5,3,6,2336234,0.0,27,11.758
13,31,6,2337036,0.0,284,121.504
3,1,9,2337610,1.194,507,45.703
8,7,20,2338361,5.657,293,18.97
3,1,16,2339028,8.057,130,23.142
8,7,7,2339402,4.006,1004,271.691
8,7,13,2339739,126.878,9404,337.005
8,7,17,2339752,0.236,1186,2.432
5,3,22,2339907,6.164,227,64.952
8,7,21,2340163,0.402,4716,915.321
3,1,5,2340543,1.067,236,29.875
3,1,6,2341169,0.0,9,3.919
18,202,18,2341887,1.14,243788,47218.856
3,1,20,2341901,0.808,42,2.71
8,7,17,2342146,0.236,1186,2.432
2,1,3,2344546,0.229,227,130.677
5,3,22,2345158,6.164,227,64.952
16,85,6,2346077,0.0,2420,333.259
3,1,5,2347910,1.067,236,29.875
8,7,13,2349826,126.878,9404,337.005
15,59,8,2351405,18.552,21000,907.084
1,1,2,2352862,0.135,87,0.507
5,3,5,2353231,3.202,708,89.624
15,59,13,2353331,1069.398,79260,2840.471
8,7,5,2354058,7.471,1652,209.123
8,7,11,2354092,11.395,207,159.622
8,7,9,2355199,8.361,3550,319.919
3,1,15,2356780,5.889,43,13.678
19,356,20,2357880,499.0,98900,15789.0
5,3,11,2358790,4.884,89,68.41
5,3,13,2358909,54.376,4030,144.431
3,1,14,2359012,1.713,24,12.765
8,7,8,2359076,2.201,2492,107.62
8,7,21,2361235,0.402,4716,915.321
3,1,3,2361469,0.229,227,130.677
8,7,12,2361778,0.0,260,29.842
8,7,7,2361933,4.006,1004,271.691
8,7,17,2362288,0.236,1186,2.432
13,31,5,2362817,33.085,7314,926.118
5,3,5,2363011,3.202,708,89.624
11,17,6,2363705,0.0,156,66.631
8,7,20,2364462,5.657,293,18.97
8,7,17,2366526,0.236,1186,2.432
3,1,3,2367085,0.229,227,130.677
3,1,5,2367106,1.067,236,29.875
13,31,1,2368099,0.002,24684,9444.055
3,1,12,2368119,0.0,37,4.263
8,7,14,2369952,11.989,170,89.356
8,7,15,2370784,41.224,298,95.747
19,356,6,2371678,0.0,62000,1395.797
8,7,22,2376940,14.383,530,151.556
11,17,19,2378552,41.825,1907,147.915
8,7,7,2380095,4.006,1004,271.691
